id,nom,municipi,sstt,ssttNou,idResposta,dataResposta,pDepartament,pAltres,pTotal,e75paret,e75rodes,e65paret,e65rodes,eTotal,srFixes,srRodes,srTotal,retirada,armaris
"25008583",CFA La Seu d'Urgell,La Seu d'Urgell,LLE,APA,4218746,25/03/2022,0,0,0,0,0,0,0,0,0,0,0,0,0
"25008595",CFA Tàrrega,Tàrrega,LLE,LLE,4218694,25/03/2022,1,0,1,4,1,0,0,5,0,1,1,1,1
"25008625",CFA Mollerussa,Mollerussa,LLE,LLE,4238461,06/04/2022,0,1,1,0,3,0,0,3,0,0,0,0,0
"25008649",Escola Francesco Tonucci,Lleida,LLE,LLE,4222668,28/03/2022,5,3,8,4,0,0,0,4,0,0,0,4,3
"25008741",CFA Val d'Aran,Vielha (Vielha e Mijaran),LLE,APA,4227076,30/03/2022,0,0,0,0,0,0,0,0,0,0,0,0,0
"25008753",CFA Solsonès,Solsona,CCE,CCE,4215905,24/03/2022,0,0,0,2,1,0,0,3,2,1,3,2,0
"25008765",Escola La Vall Fosca - ZER Pallars Jussà,La Plana de Mont-ros (La Torre de Cabdella),LLE,APA,4227601,30/03/2022,0,0,0,5,0,0,0,5,5,0,5,5,3
"25008777",Escola Parc de l'Aigua,Lleida,LLE,LLE,4229809,31/03/2022,0,10,10,3,1,6,0,10,4,0,4,6,4
"25008789",Escola Mont-roig,Balaguer,LLE,LLE,4231188,01/04/2022,1,0,1,11,0,0,0,11,0,0,0,0,4
"25008790",Escola Maria-Mercè Marçal,Tàrrega,LLE,LLE,4226780,30/03/2022,2,0,2,0,0,0,14,14,0,14,14,14,4
"25008893",Escola Parc del Saladar,Alcarràs,LLE,LLE,4231235,01/04/2022,5,0,5,19,0,0,0,19,6,0,6,16,6
"25008923",CFA Enric Granados,Lleida,LLE,LLE,4238125,06/04/2022,0,0,0,0,0,0,0,0,0,0,0,0,0
"25008935",Escola La Ràpita - ZER El Jonc,La Ràpita (Vallfogona de Balaguer),LLE,LLE,4216814,24/03/2022,0,0,0,3,1,0,0,4,3,1,4,0,2
"25008984",CFA Tremp,Tremp,LLE,APA,4216129,24/03/2022,0,1,1,1,0,0,1,2,1,0,1,2,0
"25009034",Escola Ciutat Jardí,Lleida,LLE,LLE,4231251,01/04/2022,0,10,10,10,1,0,0,11,10,1,11,6,4
"25009071",Escola Països Catalans,Lleida,LLE,LLE,4233241,04/04/2022,0,0,0,0,3,0,0,3,0,3,3,0,4
"25009095",Escola Les Savines,Cervera,LLE,LLE,4226006,29/03/2022,1,0,1,3,6,0,0,9,3,6,9,0,2
"25009101",Escola El Vinyet,Solsona,CCE,CCE,4231049,01/04/2022,0,0,0,9,0,0,0,9,0,0,0,9,1
"25009113",Escola Mestre Ramon Estadella i Torradeflot,Guissona,LLE,LLE,4225429,29/03/2022,2,0,2,15,2,0,0,17,15,2,17,15,3
"25009186",Institut La Valira,La Seu d'Urgell,LLE,APA,4229099,31/03/2022,1,0,1,8,1,0,0,9,8,1,9,8,0
"25009344",Escola La Mitjana,Lleida,LLE,LLE,4223454,28/03/2022,0,0,0,14,4,0,0,18,14,0,14,0,4
"25009356",Escola Les Arrels,Mollerussa,LLE,LLE,4224007,28/03/2022,1,4,5,7,0,0,0,7,0,0,0,6,1
"25009368",Escola La Valira-ZER Urgellet,La Seu d'Urgell,LLE,APA,4229500,31/03/2022,0,0,0,0,1,0,0,1,0,1,1,0,0
"25009721",Institut d'Alpicat,Alpicat,LLE,LLE,4218066,25/03/2022,6,0,6,0,0,1,5,6,0,0,0,0,1
"25009733",Institut Joan Solà,Torrefarrera,LLE,LLE,4232011,01/04/2022,7,0,7,16,3,0,0,19,0,0,0,0,0
"25009800",Escola Torrelameu - ZER Argelaga,Torrelameu,LLE,LLE,MANUAL,44659,1,0,1,3,0,0,0,3,0,0,0,0,1
"25009836",Institut La Mitjana,Lleida,LLE,LLE,4218556,25/03/2022,1,7,8,18,0,0,0,18,0,0,0,18,1
"25010085",Escola Josep Mañé i Gavaldà - ZER Ponent,Raïmat (Lleida),LLE,LLE,4238005,06/04/2022,0,0,0,0,2,0,2,4,0,4,4,0,1
"25010127",Institut Castell dels Templers,Lleida,LLE,LLE,4213163,23/03/2022,0,0,0,4,0,9,0,13,0,0,0,0,2
"25010231",Escola de Salàs de Pallars - ZER Pallars Jussà,Salàs de Pallars,LLE,APA,4231493,01/04/2022,2,0,2,3,1,0,0,4,0,1,1,0,1
"25010280",Institut Escola Torre Queralt,Lleida,LLE,LLE,4217661,25/03/2022,1,4,5,0,0,5,0,5,0,0,0,18,6
"25010310",Institut de Mollerussa IV,Mollerussa,LLE,LLE,4227184,30/03/2022,9,0,9,0,0,0,0,0,0,0,0,0,10
"25010334",Institut Escola Magraners,Lleida,LLE,LLE,4218754,25/03/2022,4,0,4,7,1,0,0,8,7,1,8,4,5
"25010358",Institut Escola Vall de Lord,Sant Llorenç de Morunys,CCE,CCE,4218302,25/03/2022,1,4,5,0,5,0,2,7,2,5,7,5,5
"25010361",Institut Centre d'Esports de Muntanya del Pallars,La Pobla de Segur,LLE,APA,4216457,24/03/2022,0,0,0,4,2,2,2,10,2,2,4,0,0
"25010383",Institut Escola d'Oliana,Oliana,LLE,APA,4232028,01/04/2022,1,3,4,14,1,0,0,15,0,0,0,11,0
"43000020",Escola Sant Miquel,El Pla de Manlleu (Aiguamúrcia),TAR,TAR,4236878,05/04/2022,1,1,2,2,1,0,0,3,2,0,2,2,1
"43000081",Escola Joan Baptista Serra,Alcanar,TEB,TEB,4229201,31/03/2022,21,0,21,14,4,0,0,18,0,1,1,9,8
"43000135",Escola Mare de Déu del Remei,Alcover,TAR,TAR,4214419,23/03/2022,1,0,1,24,0,0,0,24,0,0,0,23,6
"43000184",Escola Teresa Salvat i Llauradó - ZER Baix Camp Nord,L'Aleixar,TAR,TAR,4235495,04/04/2022,1,0,1,0,0,3,2,5,3,2,5,3,2
"43000214",Escola Josep Fusté,Alforja,TAR,TAR,4222666,28/03/2022,1,5,6,5,0,0,0,5,2,0,2,0,2
"43000226",Escola La Barquera - ZER Atzavara,Alió,TAR,TAR,4236597,05/04/2022,1,1,2,1,0,1,0,2,0,0,0,0,1
"43000251",Escola La Portalada,Altafulla,TAR,TAR,4229949,31/03/2022,0,2,2,18,0,0,0,18,0,0,0,13,4
"43000263",Escola Sant Jordi,L'Ametlla de Mar,TEB,TEB,4233430,04/04/2022,0,0,0,22,1,0,0,23,10,0,10,23,6
"43000275",Escola Miquel Granell,Amposta,TEB,TEB,4237662,06/04/2022,0,8,8,16,2,0,0,18,0,2,2,8,5
"43000329",Institut Ramon Berenguer IV,Amposta,TEB,TEB,4228059,30/03/2022,1,20,21,4,0,5,1,10,0,1,1,9,0
"43000378",Escola Sant Julià,L'Arboç,TAR,PEN,4233548,04/04/2022,0,0,0,0,19,0,0,19,0,19,19,19,2
"43000421",Escola La Miranda - ZER Ports-Algars,Arnes,TEB,TEB,4229474,31/03/2022,1,0,1,0,0,2,1,3,1,1,2,3,2
"43000433",Escola Sant Miquel,Ascó,TEB,TEB,4225795,29/03/2022,3,0,3,8,1,0,0,9,3,0,3,8,1
"43000470",Escola Valldemur - ZER Conca de Barberà,Barberà de la Conca,TAR,TAR,4230243,31/03/2022,1,0,1,3,0,0,0,3,3,0,3,3,1
"43000512",Escola El Sarraí - ZER Baix Priorat,Bellmunt del Priorat,TAR,TAR,4214709,23/03/2022,1,0,1,0,0,0,0,0,1,0,1,0,0
"43000548",Escola La Muntanyeta,Bellvei,TAR,PEN,4214468,23/03/2022,1,1,2,13,0,0,0,13,13,0,13,8,4
"43000551",Escola Llorenç Vallespí i Vidiella - ZER Riu i Serra,Benifallet,TEB,TEB,4227909,30/03/2022,1,0,1,3,0,0,0,3,3,0,3,2,1
"43000561",Escola Antoni Nat - ZER Benissanet-Miravet,Benissanet,TEB,TEB,4226962,30/03/2022,0,2,2,5,1,0,0,6,3,1,4,4,2
"43000597",Escola Ull del Vent,La Bisbal del Penedès,TAR,PEN,4230056,31/03/2022,0,0,0,16,1,0,0,17,16,1,17,17,4
"43000603",Escola de Blancafort - ZER Poblet,Blancafort,TAR,TAR,4236755,05/04/2022,1,0,1,2,0,0,0,2,2,0,2,0,1
"43000615",Escola L'Estel - ZER Els Ceps,Bonastre,TAR,PEN,4235125,04/04/2022,1,0,1,0,4,0,0,4,0,1,1,4,1
"43000627",Escola Rocabruna,Les Borges del Camp,TAR,TAR,4216201,24/03/2022,0,0,0,9,0,0,0,9,3,0,3,9,1
"43000639",Escola Sant Blai - ZER Terra Alta-Centre,Bot,TEB,TEB,4231966,01/04/2022,0,0,0,3,1,0,0,4,3,1,4,1,2
"43000640",Escola Mare de Déu de la Candela,Botarell,TAR,TAR,4223853,28/03/2022,1,1,2,0,8,0,0,8,0,8,8,1,1
"43000652",Escola Sant Jaume de Bràfim - ZER Atzavara,Bràfim,TAR,TAR,4230902,01/04/2022,1,0,1,0,4,0,0,4,0,2,2,5,0
"43000676",Escola El Castell - ZER Montsant,Cabacés,TAR,TAR,4213106,23/03/2022,1,0,1,0,2,0,0,2,0,0,0,1,1
"43000688",Escola de Cabra del Camp - ZER La Parellada,Cabra del Camp,TAR,TAR,4211889,22/03/2022,0,0,0,1,3,0,0,4,1,3,4,0,0
"43000706",Escola Santa Creu de Calafell,Calafell,TAR,PEN,4229049,31/03/2022,2,4,6,21,0,0,0,21,0,0,0,18,6
"43000721",Escola Mossèn Jacint Verdaguer,Segur de Calafell (Calafell),TAR,PEN,4236412,05/04/2022,1,4,5,17,0,0,0,17,17,0,17,12,4
"43000779",Institut Ramon Berenguer IV,Cambrils,TAR,TAR,4236285,05/04/2022,1,0,1,24,1,0,0,25,24,1,25,25,18
"43000792",Escola Sant Isidre - ZER Les Vinyes,Capçanes,TAR,TAR,4225706,29/03/2022,1,0,1,0,0,0,1,1,0,1,1,0,0
"43000809",Escola La Gessera - ZER Ports-Algars,Caseres,TEB,TEB,4213954,23/03/2022,1,0,1,0,0,0,1,1,0,0,0,0,1
"43000871",Escola Maria Jesús Ortí i Abella,La Sénia,TEB,TEB,4225461,29/03/2022,15,2,17,0,1,17,2,20,17,3,20,13,6
"43000895",Escola Mossèn Ramon Bergadà,Constantí,TAR,TAR,4215386,24/03/2022,0,1,1,14,0,0,4,18,0,0,0,14,4
"43000950",Escola Doctor Ferran - ZER Terra Alta-Centre,Corbera d'Ebre,TEB,TEB,4229387,31/03/2022,1,0,1,1,2,0,0,3,1,2,3,2,2
"43000998",Escola Pompeu Fabra,Cunit,TAR,PEN,4239927,07/04/2022,0,0,0,13,1,0,0,14,6,1,7,14,3
"43001000",Escola de Xerta,Xerta,TEB,TEB,4225365,29/03/2022,1,0,1,5,0,0,0,5,3,0,3,5,2
"43001036",Escola Martí Poch,L'Espluga de Francolí,TAR,TAR,4214012,23/03/2022,1,0,1,9,2,0,0,11,0,0,0,0,2
"43001051",Escola Antoni Vilanova,Falset,TAR,TAR,4237330,05/04/2022,0,0,0,16,1,0,0,17,0,1,1,12,2
"43001097",Escola Los Castellets - ZER Terra Alta Nord,La Fatarella,TEB,TEB,4223120,28/03/2022,1,0,1,0,0,0,3,3,0,0,0,0,1
"43001115",Escola Mare de Déu de l'Esperança - ZER La Parellada,Figuerola del Camp,TAR,TAR,4212025,22/03/2022,0,0,0,3,0,0,0,3,3,0,3,1,1
"43001127",Escola Enric Grau i Fontserè,Flix,TEB,TEB,4236157,05/04/2022,5,1,6,14,0,0,0,14,6,0,6,14,5
"43001231",Escola Puig Cavaller,Gandesa,TEB,TEB,4236538,05/04/2022,5,0,5,0,17,0,0,17,0,9,9,5,6
"43001280",Escola Pàmies - ZER La Font de l'Aiguadí,Ginestar,TEB,TEB,4232949,03/04/2022,1,0,1,0,1,0,2,3,0,3,3,0,1
"43001310",Escola Llicorella - ZER L'Aglà,Gratallops,TAR,TAR,4227696,30/03/2022,1,0,1,0,0,0,1,1,0,0,0,0,0
"43001334",Escola Sant Feliu - ZER Les Vinyes,Els Guiamets,TAR,TAR,4212937,23/03/2022,1,0,1,0,0,0,1,1,0,1,1,0,0
"43001346",Escola Montsagre,Horta de Sant Joan,TEB,TEB,4236830,05/04/2022,4,0,4,0,0,3,2,5,0,2,2,4,1
"43001361",Escola Les Cometes,Llorenç del Penedès,TAR,PEN,4225450,29/03/2022,0,0,0,6,10,0,0,16,6,10,16,0,2
"43001383",Escola Anicet Villar - ZER Les Vinyes,Marçà,TAR,TAR,4212946,23/03/2022,1,0,1,0,0,0,1,1,0,1,1,0,1
"43001395",Escola Teresa Subirats i Mestre - ZER Montsià,Mas de Barberans,TEB,TEB,4212911,23/03/2022,0,1,1,3,0,0,0,3,0,0,0,1,1
"43001437",Escola Rosa Gisbert - ZER Montsià,Masdenverge,TEB,TEB,4227378,30/03/2022,1,0,1,5,0,0,0,5,5,0,5,2,1
"43001462",Escola Els Til·lers - ZER El Francolí,La Masó,TAR,TAR,4226712,30/03/2022,1,0,1,0,0,1,0,1,1,0,1,0,0
"43001498",Escola Onze de Setembre - ZER Baix Priorat,El Masroig,TAR,TAR,4222772,28/03/2022,1,0,1,0,0,0,2,2,0,0,0,0,0
"43001553",Escola Les Muralles,Montblanc,TAR,TAR,4236915,05/04/2022,4,0,4,18,1,0,2,21,18,3,21,20,4
"43001607",Escola Josep M. Soler i Gené,Montbrió del Camp,TAR,TAR,4212856,23/03/2022,1,0,1,15,0,0,0,15,16,0,16,16,4
"43001656",Escola Teresa Godes i Domènech,La Juncosa del Montmell (El Montmell),TAR,PEN,4230919,01/04/2022,1,0,1,7,1,0,0,8,0,1,1,3,1
"43001668",Escola Mare de Déu de la Roca,Mont-roig del Camp,TAR,TAR,4237073,05/04/2022,0,2,2,20,0,0,0,20,20,0,20,0,2
"43001681",Escola Lluís Viñas i Viñoles,Móra d'Ebre,TEB,TEB,4236640,05/04/2022,0,6,6,14,1,4,0,19,7,1,8,19,3
"43001735",Escola Ventura Gassol,El Morell,TAR,TAR,4230605,31/03/2022,2,1,3,25,0,4,0,29,29,0,29,27,6
"43001796",Escola Sant Sebastià,Nulles,TAR,TAR,4215205,23/03/2022,1,0,1,4,0,0,0,4,4,0,4,0,1
"43001826",Escola Sant Sebastià,Els Pallaresos,TAR,TAR,4223261,28/03/2022,1,2,3,13,1,0,0,14,13,1,14,4,4
"43001851",Escola Sant Roc - ZER Riu i Serra,Paüls,TEB,TEB,4226893,30/03/2022,1,0,1,3,0,0,0,3,1,0,1,2,1
"43001942",Escola Cèsar Martinell - ZER Terra Alta-Centre,El Pinell de Brai,TEB,TEB,4227567,30/03/2022,0,2,2,4,0,0,0,4,4,0,4,2,2
"43001954",Escola Antoni Tous - ZER Conca de Barberà,Pira,TAR,TAR,4235694,04/04/2022,0,0,0,0,0,2,1,3,0,0,0,2,1
"43001966",Escola Sant Ramon,El Pla de Santa Maria,TAR,TAR,4218850,25/03/2022,1,0,1,0,9,0,0,9,0,9,9,0,2
"43002016",Escola L'Ametller - ZER Terra Alta Nord,La Pobla de Massaluca,TEB,TEB,4238134,06/04/2022,1,0,1,0,1,0,0,1,0,0,0,0,1
"43002053",Escola Garbí - ZER Montsant-Serra de Prades,Poboleda,TAR,TAR,4230687,31/03/2022,1,0,1,0,0,1,1,2,1,1,2,0,1
"43002144",Escola Mare de Déu de la Fontcalda - ZER Ports-Algars,Prat de Comte,TEB,TEB,4213340,23/03/2022,1,0,1,0,0,1,0,1,2,0,2,0,1
"43002171",Escola Joan Plana,Puigpelat,TAR,TAR,4213465,23/03/2022,1,2,3,0,6,0,0,6,0,6,6,1,3
"43002211",Escola Prat de la Riba,Reus,TAR,TAR,4213038,23/03/2022,1,9,10,3,0,1,1,5,2,1,3,5,0
"43002235",Escola Pompeu Fabra,Reus,TAR,TAR,4236785,05/04/2022,1,0,1,9,0,0,0,9,9,0,9,9,1
"43002247",Escola Misericòrdia,Reus,TAR,TAR,4236142,05/04/2022,1,3,4,9,0,0,0,9,9,0,9,7,2
"43002259",Escola Marià Fortuny,Reus,TAR,TAR,4239039,06/04/2022,1,10,11,0,18,0,0,18,0,18,18,17,6
"43002272",Escola General Prim,Reus,TAR,TAR,4213207,23/03/2022,0,0,0,0,0,15,1,16,15,1,16,16,2
"43002570",Institut Gaudí,Reus,TAR,TAR,4222803,28/03/2022,0,0,0,31,2,0,0,33,0,0,0,31,33
"43002582",Institut Salvador Vilaseca,Reus,TAR,TAR,4236737,05/04/2022,1,2,3,22,0,0,0,22,0,0,0,22,0
"43002594",Institut Baix Camp,Reus,TAR,TAR,4231490,01/04/2022,0,0,0,40,3,0,0,43,40,3,43,40,3
"43002661",Escola Sant Agustí - ZER Ebre,Riba-roja d'Ebre,TEB,TEB,4227299,30/03/2022,1,0,1,4,1,0,0,5,2,1,3,4,3
"43002752",Escola Beat Bonaventura Gran,Riudoms,TAR,TAR,4225344,29/03/2022,0,0,0,19,0,0,0,19,19,0,19,19,5
"43002776",Escola Salvador Espriu,Roda de Berà,TAR,TAR,4218093,25/03/2022,0,2,2,11,4,0,0,15,11,4,15,9,4
"43002831",Escola Mestre Marcel·lí Domingo,Roquetes,TEB,TEB,4227176,30/03/2022,16,0,16,24,2,0,0,26,12,0,12,16,8
"43002892",Escola Carles III,Sant Carles de la Ràpita,TEB,TEB,4226701,30/03/2022,0,2,2,24,1,0,0,25,3,1,4,23,5
"43003008",Escola Jaume Balmes,Santa Bàrbara,TEB,TEB,4235999,05/04/2022,0,0,0,14,4,0,0,18,2,4,6,8,4
"43003011",Escola Cor de Roure,Santa Coloma de Queralt,TAR,TAR,4236962,05/04/2022,1,0,1,8,1,0,0,9,8,1,9,7,3
"43003069",Escola Salvador Ninot,Sarral,TAR,TAR,4223341,28/03/2022,1,0,1,9,0,0,0,9,9,0,9,6,3
"43003082",Escola Guillem de Claramunt,La Secuita,TAR,TAR,4213217,23/03/2022,1,1,2,9,0,0,0,9,9,0,9,9,1
"43003100",Escola Abel Ferrater,La Selva del Camp,TAR,TAR,4226807,30/03/2022,0,0,0,20,0,0,0,20,20,0,20,20,2
"43003124",Escola Sagrat Cor - ZER Conca de Barberà,Solivella,TAR,TAR,4222153,28/03/2022,1,2,3,0,1,2,0,3,0,1,1,1,1
"43003136",Escola Bonavista,Bonavista (Tarragona),TAR,TAR,4236463,05/04/2022,0,2,2,14,2,3,0,19,6,0,6,7,4
"43003185",Escola La Canonja,La Canonja,TAR,TAR,4229484,31/03/2022,0,25,25,3,1,0,0,4,3,1,4,2,6
"43003227",Escola Sant Salvador,Sant Salvador (Tarragona),TAR,TAR,4222512,28/03/2022,0,1,1,20,0,0,0,20,0,0,0,20,6
"43003306",Escola Serrallo,Tarragona,TAR,TAR,4223377,28/03/2022,2,8,10,0,0,2,0,2,0,0,0,3,2
"43003321",Escola Sant Pere i Sant Pau,Tarragona,TAR,TAR,4221215,28/03/2022,1,0,1,0,11,0,0,11,0,11,11,0,2
"43003641",Institut Antoni de Martí i Franquès,Tarragona,TAR,TAR,4229395,31/03/2022,4,3,7,6,18,7,0,31,13,18,31,13,13
"43003653",Institut Comte de Rius,Tarragona,TAR,TAR,4236406,05/04/2022,0,0,0,14,4,0,0,18,14,4,18,0,0
"43003690",Escola de Pràctiques,Tarragona,TAR,TAR,4229609,31/03/2022,0,0,0,13,6,0,0,19,13,6,19,19,4
"43003720",Escola El Miracle,Tarragona,TAR,TAR,4225700,29/03/2022,3,0,3,11,0,0,0,11,11,0,11,6,1
"43003732",Institut Pons d'Icart,Tarragona,TAR,TAR,4230805,01/04/2022,0,1,1,21,1,0,0,22,0,1,1,22,4
"43003756",Escola Torreforta,Torreforta (Tarragona),TAR,TAR,4222599,28/03/2022,0,0,0,18,1,0,0,19,0,0,0,18,2
"43003768",Escola Els Àngels,Torreforta (Tarragona),TAR,TAR,4222138,28/03/2022,0,0,0,18,4,0,0,22,18,4,22,22,6
"43003801",Escola La Pineda - ZER Riu Avall,Tivenys,TEB,TEB,4229259,31/03/2022,2,0,2,1,0,3,0,4,1,0,1,1,1
"43003835",Escola Josep Riba - ZER Les Vinyes,La Serra d'Almós (Tivissa),TEB,TEB,4227227,30/03/2022,1,0,1,1,0,0,0,1,1,0,1,1,1
"43003847",Escola Marcel·lí Domingo,Tivissa,TEB,TEB,4222937,28/03/2022,1,1,2,1,0,6,0,7,4,0,4,7,2
"43003884",Escola Antoni Roig,Torredembarra,TAR,TAR,4224830,29/03/2022,0,0,0,19,0,0,0,19,10,0,10,19,5
"43003951",Escola Bítem - ZER Riu Avall,Bítem (Tortosa),TEB,TEB,4236912,05/04/2022,1,0,1,6,0,0,0,6,5,0,5,0,2
"43003975",Escola Sant Àngel,Camarles,TEB,TEB,4223211,28/03/2022,2,2,4,10,1,0,0,11,4,1,5,9,3
"43003987",Escola Port rodó - ZER Mestral,Camp-redó (Tortosa),TEB,TEB,4233588,04/04/2022,1,0,1,7,0,0,0,7,4,0,4,7,2
"43004013",Escola Sant Miquel,Deltebre,TEB,TEB,4230853,01/04/2022,0,0,0,18,0,0,0,18,12,0,12,3,6
"43004037",Escola Maria García i Cabanes,L'Aldea,TEB,TEB,4226921,30/03/2022,0,0,0,9,0,0,0,9,4,0,4,9,3
"43004050",Escola 21 d'Abril,L'Aldea,TEB,TEB,4223310,28/03/2022,0,0,0,9,0,0,0,9,5,0,5,9,2
"43004074",Escola L'Assumpció,Deltebre,TEB,TEB,4230166,31/03/2022,0,2,2,10,5,0,0,15,5,5,10,10,4
"43004116",Escola del Lligallo del Gànguil - ZER Mestral,El Lligallo del Gànguil (Camarles),TEB,TEB,4234305,04/04/2022,1,0,1,4,0,0,0,4,4,0,4,4,1
"43004189",Escola Sant Jaume,Sant Jaume d'Enveja,TEB,TEB,4214448,23/03/2022,0,0,0,13,0,0,0,13,4,0,4,13,1
"43004232",Escola La Mercè,Tortosa,TEB,TEB,4224808,29/03/2022,2,4,6,10,1,0,0,11,2,0,2,11,5
"43004256",Escola Ferreries,Tortosa,TEB,TEB,4236652,05/04/2022,5,1,6,20,0,0,0,20,15,0,15,6,6
"43004268",Escola Remolins,Tortosa,TEB,TEB,4225181,29/03/2022,2,0,2,1,0,5,3,9,2,1,3,6,4
"43004438",Institut Dertosa,Tortosa,TEB,TEB,4231575,01/04/2022,2,17,19,12,2,17,0,31,0,2,2,11,0
"43004441",Institut de l'Ebre,Tortosa,TEB,TEB,4230151,31/03/2022,0,0,0,28,6,0,0,34,4,3,7,0,5
"43004463",Escola Ramón y Cajal,Ulldecona,TEB,TEB,4235414,04/04/2022,15,2,17,14,0,6,0,20,12,0,12,10,5
"43004487",Escola Montsant - ZER Montsant-Serra de Prades,Ulldemolins,TAR,TAR,4225440,29/03/2022,1,0,1,0,2,0,0,2,0,2,2,0,1
"43004505",Escola Mare de Déu del Roser,Vallmoll,TAR,TAR,4223115,28/03/2022,0,0,0,0,9,0,0,9,0,0,0,0,2
"43004517",Escola Rocabruna - ZER El Francolí,Picamoixons (Valls),TAR,TAR,4223164,28/03/2022,1,0,1,3,1,0,0,4,4,1,5,4,0
"43004529",Escola Mare de Déu de la Candela,Valls,TAR,TAR,4224513,29/03/2022,1,0,1,0,9,0,0,9,0,9,9,0,0
"43004530",Escola Baltasar Segú,Valls,TAR,TAR,4225798,29/03/2022,2,0,2,6,3,0,0,9,6,3,9,6,2
"43004608",Institut Narcís Oller,Valls,TAR,TAR,4236724,05/04/2022,0,0,0,27,3,0,0,30,27,3,30,27,4
"43004611",Institut Jaume Huguet,Valls,TAR,TAR,4212819,23/03/2022,2,0,2,58,0,0,0,58,58,0,58,56,2
"43004633",Escola Eugeni d'Ors,Valls,TAR,TAR,4214021,23/03/2022,6,4,10,18,0,0,0,18,10,0,10,16,6
"43004657",Escola Mestral,L'Hospitalet de l'Infant (Vandellòs i l'Hospitalet de l'Infant),TAR,TAR,4231197,01/04/2022,0,7,7,26,0,0,0,26,26,0,26,26,6
"43004700",Escola Valdelors,Vandellòs (Vandellòs i l'Hospitalet de l'Infant),TAR,TAR,4212183,22/03/2022,1,1,2,3,0,0,0,3,3,0,3,2,1
"43004748",Escola Àngel Guimerà,El Vendrell,TAR,PEN,4228030,30/03/2022,0,0,0,18,4,0,0,22,18,4,22,7,4
"43004797",Institut Baix Penedès,El Vendrell,TAR,PEN,4231508,01/04/2022,0,4,4,28,0,0,0,28,0,0,0,11,28
"43004803",Institut Andreu Nin,El Vendrell,TAR,PEN,4236813,05/04/2022,1,11,12,37,0,0,0,37,37,0,37,0,9
"43004815",Escola Pau Casals,El Vendrell,TAR,PEN,4222815,28/03/2022,1,2,3,20,0,0,0,20,0,0,0,20,4
"43004864",Escola Pere Virgili,Vilallonga del Camp,TAR,TAR,4225463,29/03/2022,1,0,1,16,1,0,0,17,16,1,17,10,3
"43004888",Escola Font de l'Arc - ZER Baix Camp Sud,Vilanova d'Escornalbou,TAR,TAR,4233260,04/04/2022,1,1,2,0,3,0,0,3,0,3,3,0,1
"43004921",Escola Bernardí Tolrà,Vila-rodona,TAR,TAR,4235362,04/04/2022,1,1,2,9,0,0,0,9,5,0,5,2,2
"43004931",Escola Santa Maria del Mar,Salou,TAR,TAR,4237432,05/04/2022,0,0,0,14,6,0,0,20,14,6,20,20,4
"43004979",Escola Torroja i Miret,Vila-seca de Solcina (Vila-seca),TAR,TAR,4236973,05/04/2022,1,8,9,14,4,0,0,18,7,4,11,11,4
"43005005",Escola Sant Bernat Calvó,Vila-seca de Solcina (Vila-seca),TAR,TAR,4226140,29/03/2022,1,4,5,16,2,0,0,18,7,2,9,18,4
"43005017",Escola del Montgoi - ZER Poblet,Vilaverd,TAR,TAR,4235129,04/04/2022,1,1,2,0,0,0,2,2,0,2,2,3,1
"43005081",Escola Mare de Déu dels Torrents - ZER Poblet,Vimbodí (Vimbodí i Poblet),TAR,TAR,4236535,05/04/2022,1,0,1,4,0,0,0,4,2,0,2,0,1
"43005108",Escola Les Eres - ZER Ribera d'Ebre Nord,Vinebre,TEB,TEB,4223757,28/03/2022,0,1,1,0,0,2,1,3,2,1,3,3,1
"43005121",Escola Santa Caterina,Vinyols i els Arcs,TAR,TAR,4216342,24/03/2022,1,0,1,9,0,0,0,9,9,0,9,0,2
"43005133",Escola Mare de Déu del Priorat,Banyeres del Penedès,TAR,PEN,4218256,25/03/2022,1,0,1,0,0,10,0,10,10,0,10,0,2
"43005145",Escola Els Ametllers,La Pobla de Montornès,TAR,TAR,4236977,05/04/2022,3,0,3,6,1,0,0,7,6,1,7,6,1
"43005157",Escola Montoliu,La Riera de Gaià,TAR,TAR,4213913,23/03/2022,0,0,0,7,0,2,1,10,9,1,10,6,2
"43005169",Escola Pau Delclòs,Tarragona,TAR,TAR,4224627,29/03/2022,1,0,1,16,2,0,0,18,16,2,18,16,3
"43005170",Escola La Floresta,Torreforta (Tarragona),TAR,TAR,4229169,31/03/2022,1,0,1,7,2,0,0,9,7,2,9,7,2
"43005194",Escola Mediterrani,L'Ampolla,TEB,TEB,4225870,29/03/2022,2,0,2,11,0,0,0,11,4,0,4,10,4
"43005297",Escola Joan Perucho,Albinyana,TAR,PEN,4236957,05/04/2022,1,0,1,0,0,0,9,9,0,9,9,2,2
"43005303",Escola Sant Jordi - ZER Riu i Serra,Aldover,TEB,TEB,4225970,29/03/2022,1,0,1,3,0,0,0,3,2,0,2,3,1
"43005315",Escola d'Alfara de Carles - ZER Mont Caro,Alfara de Carles,TEB,TEB,4230178,31/03/2022,1,0,1,2,0,0,0,2,0,0,0,1,1
"43005327",Escola Ramon Sugrañes,Almoster,TAR,TAR,4212032,22/03/2022,1,0,1,9,0,0,0,9,9,0,9,0,2
"43005339",Escola Montsant - ZER Montsant,La Bisbal de Falset,TAR,TAR,4235382,04/04/2022,1,2,3,0,0,1,0,1,1,0,1,1,0
